,Unnamed: 0,movie_name,index,utterance,count_utterances,tag,MANUAL,we_label_fox_news,we_label_twitter,bert_label_twitter,bert_label_fox_news,lstm_label_twitter,lstm_label_fox_news,hate_keyword_count,hate_keyword_count_unique,hate_keyword,hate_keyword_sources,combined_results,combined_normlized,keyword_count_formular
163416,163416,BlacKkKlansman,1231,Fucking fags everywhere these days.,2539,hate_speech,1,2,2,2,2,1,0,2,1,"['fags', 'fags']","['Davidson et al.', 'twitter']",10,0.77,1
163417,163417,BlacKkKlansman,1232,They're trying to colonize.,2539,hate_speech,,0,1,0,2,1,0,0,0,[],[],4,0.31,0
163418,163418,BlacKkKlansman,1233,"You know, first they get their own bars, then they want equal treatment.",2539,hate_speech,,2,0,0,2,1,0,0,0,[],[],5,0.38,0
163419,163419,BlacKkKlansman,1234,Forget those fags.,2539,hate_speech,1,2,2,2,0,1,0,2,1,"['fags', 'fags']","['Davidson et al.', 'twitter']",8,0.62,1
163420,163420,BlacKkKlansman,1235,Those guys Armytrained?,2539,hate_speech,,0,0,1,0,0,0,0,0,[],[],1,0.08,0
163421,163421,BlacKkKlansman,1236,"A lot of us are, yeah.",2539,hate_speech,,0,1,1,2,1,0,0,0,[],[],5,0.38,0
163422,163422,BlacKkKlansman,1237,Fort Carson myself.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163423,163423,BlacKkKlansman,1238," God, I wish I had a scope on this thing.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163424,163424,BlacKkKlansman,1239, Never seen those Macs before.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
163425,163425,BlacKkKlansman,1240, Steve and Jerry?,2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
163426,163426,BlacKkKlansman,1241," Yeah, who are they?",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163427,163427,BlacKkKlansman,1242,That's classified information.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163428,163428,BlacKkKlansman,1243,"Hey, Ron. I want to see what you can do  with my.45.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163429,163429,BlacKkKlansman,1244, All right.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163430,163430,BlacKkKlansman,1245,"Yeah, maybe you'll get that nigger next time.",2539,hate_speech,1,2,1,2,2,1,0,4,1,"['nigger', 'nigger', 'nigger', 'nigger']","['Davidson et al.', 'Ousidhoum et al.', 'Mathew et al.', 'twitter']",9,0.69,1
163431,163431,BlacKkKlansman,1246,Ooh.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163432,163432,BlacKkKlansman,1247,Fifty bucks?,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163433,163433,BlacKkKlansman,1248, You got it.,2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
163434,163434,BlacKkKlansman,1249, I'll take that bet.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163435,163435,BlacKkKlansman,1250,"Fuck, how about ten?",2539,hate_speech,1,2,2,1,0,1,0,0,0,[],[],6,0.46,0
163436,163436,BlacKkKlansman,1251, Son of a bitch!,2539,hate_speech,1,0,1,1,0,1,2,1,1,['bitch'],['twitter'],6,0.46,1
163437,163437,BlacKkKlansman,1252," All right, where's my money?",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163438,163438,BlacKkKlansman,1253, Where'd you learn to shoot like that?,2539,hate_speech,,0,0,0,2,2,0,0,0,[],[],4,0.31,0
163439,163439,BlacKkKlansman,1254, Not bad. Hot damn.,2539,hate_speech,,0,1,1,2,1,2,0,0,[],[],7,0.54,0
163440,163440,BlacKkKlansman,1255,"Well, my old man bought me a toy cap gun when I was a kid, and been shooting ever since.",2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
163441,163441,BlacKkKlansman,1256, That's a hell of a cap gun.,2539,hate_speech,,0,1,0,2,1,0,0,0,[],[],4,0.31,0
163442,163442,BlacKkKlansman,1257, He can shoot.,2539,hate_speech,,0,0,0,2,1,0,0,0,[],[],3,0.23,0
163443,163443,BlacKkKlansman,1258," All right, let's go.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163444,163444,BlacKkKlansman,1259, Damn.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163445,163445,BlacKkKlansman,1260,Pack it up.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
163446,163446,BlacKkKlansman,1261,"Ron Stallworth, motherfucker.",2539,hate_speech,1,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163447,163447,BlacKkKlansman,1262,"Hey, Walter.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163448,163448,BlacKkKlansman,1263,"Hey, I'm better than I used to be, right?",2539,hate_speech,,0,1,0,0,1,2,0,0,[],[],4,0.31,0
163449,163449,BlacKkKlansman,1264, I'm gooder than I was.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163450,163450,BlacKkKlansman,1265," You're definitely doing a little bit better, but I don't think ""gooder"" is a word, but you're doing real good.",2539,hate_speech,,0,0,0,0,1,2,0,0,[],[],3,0.23,0
163451,163451,BlacKkKlansman,1266,And Bernie Casey.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163452,163452,BlacKkKlansman,1267, Ooh. Bernie Casey.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163453,163453,BlacKkKlansman,1268, Brother's strong.,2539,hate_speech,,0,0,1,0,0,0,0,0,[],[],1,0.08,0
163454,163454,BlacKkKlansman,1269,But Cleopatra Jones is the one.,2539,hate_speech,,2,1,1,0,0,2,0,0,[],[],6,0.46,0
163455,163455,BlacKkKlansman,1270,It's about time we started seeing a strong sister like that.,2539,hate_speech,,0,0,1,0,1,2,0,0,[],[],4,0.31,0
163456,163456,BlacKkKlansman,1271,"Well, Tamara Dobson did play a cop, right?",2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
163457,163457,BlacKkKlansman,1272,"It's a black exploitation film, which is a fantasy.",2539,hate_speech,,0,0,0,2,1,2,1,1,['black'],['twitter'],6,0.46,1
163458,163458,BlacKkKlansman,1273,Real life's not like that.,2539,hate_speech,,2,1,0,0,1,2,0,0,[],[],6,0.46,0
163459,163459,BlacKkKlansman,1274,Real life is no Cleopatra Jones or Coffy.,2539,hate_speech,,2,1,0,2,1,0,0,0,[],[],6,0.46,0
163460,163460,BlacKkKlansman,1275,"What, you don't dig Pam Grier?",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163461,163461,BlacKkKlansman,1276,She's fine as red wine and twice as mellow.,2539,hate_speech,,0,0,0,2,1,2,0,0,[],[],5,0.38,0
163462,163462,BlacKkKlansman,1277,"Pam Grier is doing her thing, but in real life, it's just pigs killing black folks.",2539,hate_speech,1,0,0,2,2,1,0,1,1,['black'],['twitter'],6,0.46,1
163463,163463,BlacKkKlansman,1278,What if there was a cop trying to change that?,2539,hate_speech,,2,1,1,0,1,0,0,0,[],[],5,0.38,0
163464,163464,BlacKkKlansman,1279,From inside?,2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
163465,163465,BlacKkKlansman,1280,"Yes, from inside.",2539,hate_speech,,2,0,0,2,1,0,0,0,[],[],5,0.38,0
163466,163466,BlacKkKlansman,1281,You can't change things from the inside.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163467,163467,BlacKkKlansman,1282,It's a racist system.,2539,hate_speech,1,2,0,2,2,1,0,1,1,['racist'],['twitter'],8,0.62,1
163468,163468,BlacKkKlansman,1283, You just give up like that?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163469,163469,BlacKkKlansman,1284, No.,2539,hate_speech,,0,1,1,0,0,0,0,0,[],[],2,0.15,0
163470,163470,BlacKkKlansman,1285,"We fight for what black people really need,  black liberation.",2539,hate_speech,1,0,2,2,2,1,0,1,1,['black'],['twitter'],8,0.62,1
163471,163471,BlacKkKlansman,1286," Right, right.",2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163472,163472,BlacKkKlansman,1287," So, can't you do that from the inside?",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163473,163473,BlacKkKlansman,1288," No, you can't.",2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163474,163474,BlacKkKlansman,1289,The white man won't give up his position in power without a struggle.,2539,hate_speech,,2,0,2,2,1,0,1,1,['white'],['twitter'],8,0.62,1
163475,163475,BlacKkKlansman,1290,What did Du Bois say about double consciousness?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163476,163476,BlacKkKlansman,1291,Twoness?,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163477,163477,BlacKkKlansman,1292,Being an American and a Negro?,2539,hate_speech,,2,0,1,2,1,0,0,0,[],[],6,0.46,0
163478,163478,BlacKkKlansman,1293,Two warring ideals inside one dark body.,2539,hate_speech,,2,1,0,2,1,2,0,0,[],[],8,0.62,0
163479,163479,BlacKkKlansman,1294,"That's heavy, Patrice.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163480,163480,BlacKkKlansman,1295,"I feel that, like I'm two people all the time.",2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
163481,163481,BlacKkKlansman,1296,But you shouldn't have to be.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163482,163482,BlacKkKlansman,1297,We shouldn't have a war going on inside ourselves.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163483,163483,BlacKkKlansman,1298,We should just be black.,2539,hate_speech,,2,0,0,2,1,0,1,1,['black'],['twitter'],6,0.46,1
163484,163484,BlacKkKlansman,1299,"We're not there yet, though.",2539,hate_speech,,2,1,0,0,0,0,0,0,[],[],3,0.23,0
163485,163485,BlacKkKlansman,1300,"Well, I'm tired of waiting.",2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
163486,163486,BlacKkKlansman,1301,I got a serious question for you.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163487,163487,BlacKkKlansman,1302," Oh, yeah? What?",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163488,163488,BlacKkKlansman,1303, Very serious.,2539,hate_speech,,0,1,0,0,2,0,0,0,[],[],3,0.23,0
163489,163489,BlacKkKlansman,1304,Uhhuh.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163490,163490,BlacKkKlansman,1305,Shaft or Super Fly?,2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
163491,163491,BlacKkKlansman,1306, What?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163492,163492,BlacKkKlansman,1307, Pick one.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163493,163493,BlacKkKlansman,1308,A private detective over a pimp any day and twice on Sundays.,2539,hate_speech,,0,0,1,2,1,0,0,0,[],[],4,0.31,0
163494,163494,BlacKkKlansman,1309,All right.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163495,163495,BlacKkKlansman,1310,Ron O'Neal or Richard Roundtree?,2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
163496,163496,BlacKkKlansman,1311,Richard Roundtree.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
163497,163497,BlacKkKlansman,1312,Pimps ain't heroes.,2539,hate_speech,,0,1,1,2,1,0,0,0,[],[],5,0.38,0
163498,163498,BlacKkKlansman,1313,"Well, Ron O'Neal isn't a pimp, although he played the hell out of one.",2539,hate_speech,,2,1,1,2,1,0,0,0,[],[],7,0.54,0
163499,163499,BlacKkKlansman,1314,That image does damage to our people.,2539,hate_speech,,2,2,0,0,2,0,0,0,[],[],6,0.46,0
163500,163500,BlacKkKlansman,1315,"Geez, it's a movie.",2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
163501,163501,BlacKkKlansman,1316,Give it a rest.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163502,163502,BlacKkKlansman,1317,I can't let it rest.,2539,hate_speech,,2,1,0,0,0,0,0,0,[],[],3,0.23,0
163503,163503,BlacKkKlansman,1318,You jive turkey.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163504,163504,BlacKkKlansman,1319," Who you calling jive turkey, jive turkey?",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163505,163505,BlacKkKlansman,1320, I'm calling you a jive turkey.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163506,163506,BlacKkKlansman,1321,I got a Tamara roundhouse coming.,2539,hate_speech,,2,0,0,2,1,2,0,0,[],[],7,0.54,0
163507,163507,BlacKkKlansman,1322, Jive turkey.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163508,163508,BlacKkKlansman,1323, It's coming...,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163509,163509,BlacKkKlansman,1324, It's coming around...,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163510,163510,BlacKkKlansman,1325, Get out of here with that!,2539,hate_speech,,2,0,2,2,1,0,0,0,[],[],7,0.54,0
163511,163511,BlacKkKlansman,1326,Jive turkey.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163512,163512,BlacKkKlansman,1327,Wrong address.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163513,163513,BlacKkKlansman,1328,"Sorry to bother you, sir.",2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
163514,163514,BlacKkKlansman,1329,Have a good night.,2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
163515,163515,BlacKkKlansman,1330,Hello?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163516,163516,BlacKkKlansman,1331,Hey.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163517,163517,BlacKkKlansman,1332,"Sorry, had to work late.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163518,163518,BlacKkKlansman,1333,How are you guys doing?,2539,hate_speech,,0,0,1,0,0,0,0,0,[],[],1,0.08,0
163519,163519,BlacKkKlansman,1334,"Got a beer for you, Mr. Stallworth.",2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
163520,163520,BlacKkKlansman,1335, Thanks.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163521,163521,BlacKkKlansman,1336, You got a twin.,2539,hate_speech,,0,1,1,2,1,2,0,0,[],[],7,0.54,0
163522,163522,BlacKkKlansman,1337, What?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163523,163523,BlacKkKlansman,1338, You got a twin.,2539,hate_speech,,0,1,1,2,1,2,0,0,[],[],7,0.54,0
163524,163524,BlacKkKlansman,1339,Twin what?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163525,163525,BlacKkKlansman,1340,A twin twin.,2539,hate_speech,,2,1,0,2,1,2,0,0,[],[],8,0.62,0
163526,163526,BlacKkKlansman,1341,And your twin is a nigger.,2539,hate_speech,1,2,1,2,2,1,2,4,1,"['nigger', 'nigger', 'nigger', 'nigger']","['Davidson et al.', 'Ousidhoum et al.', 'Mathew et al.', 'twitter']",11,0.85,1
163527,163527,BlacKkKlansman,1342,Looked in the phone book.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
163528,163528,BlacKkKlansman,1343,Went over to what I thought was his place.,2539,hate_speech,,0,0,0,2,1,0,0,0,[],[],3,0.23,0
163529,163529,BlacKkKlansman,1344,I found a nig there.,2539,hate_speech,1,2,1,1,2,1,2,1,1,['nig'],['twitter'],10,0.77,1
163530,163530,BlacKkKlansman,1345,"Well, my number's unlisted.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163531,163531,BlacKkKlansman,1346,What address did you go to?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163532,163532,BlacKkKlansman,1347,Over on Bluestem Lane.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163533,163533,BlacKkKlansman,1348,Bluestem Lane?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163534,163534,BlacKkKlansman,1349,"No, I live on 21st Street.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163535,163535,BlacKkKlansman,1350,What'd I tell you? Hmm?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163536,163536,BlacKkKlansman,1351,Nothing to worry about.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163537,163537,BlacKkKlansman,1352,"So, you don't know that nigger?",2539,hate_speech,1,0,2,2,2,1,0,4,1,"['nigger', 'nigger', 'nigger', 'nigger']","['Davidson et al.', 'Ousidhoum et al.', 'Mathew et al.', 'twitter']",8,0.62,1
163538,163538,BlacKkKlansman,1353,Oh! That's that nigger I keep in the woodpile.,2539,hate_speech,1,0,1,2,0,1,0,4,1,"['nigger', 'nigger', 'nigger', 'nigger']","['Davidson et al.', 'Ousidhoum et al.', 'Mathew et al.', 'twitter']",5,0.38,1
163539,163539,BlacKkKlansman,1354,You're right. I thought you were talking about somebody else.,2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
163540,163540,BlacKkKlansman,1355,"No, I don't.",2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163541,163541,BlacKkKlansman,1356,Come by sometime.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163542,163542,BlacKkKlansman,1357,We'll have a beer.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163543,163543,BlacKkKlansman,1358,And you know what?,2539,hate_speech,,0,0,1,0,0,0,0,0,[],[],1,0.08,0
163544,163544,BlacKkKlansman,1359,"That loudmouth Black Student Union bitch that's been in the papers complaining about the police, she was there.",2539,hate_speech,1,0,1,1,2,1,0,1,1,['bitch'],['twitter'],6,0.46,1
163545,163545,BlacKkKlansman,1360,That fucking cunt?,2539,hate_speech,2,0,1,1,2,2,0,3,2,"['cunt', 'fucking', 'cunt']","['Ousidhoum et al.', 'twitter', 'twitter']",8,0.62,2
163546,163546,BlacKkKlansman,1361,Like to close those monkey lips permanently.,2539,hate_speech,1,2,0,0,2,0,0,0,0,[],[],4,0.31,0
163547,163547,BlacKkKlansman,1362,"Hey, don't say that.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163548,163548,BlacKkKlansman,1363,Not until I get her lips around the head of my dick.,2539,hate_speech,1,0,1,1,2,1,2,1,1,['dick'],['twitter'],8,0.62,1
163549,163549,BlacKkKlansman,1364,Can we play some goddamn poker now?,2539,hate_speech,,0,0,1,0,0,0,0,0,[],[],1,0.08,0
163550,163550,BlacKkKlansman,1365,Are you done?,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
163551,163551,BlacKkKlansman,1366,"Ron Stallworth, you enter...",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163552,163552,BlacKkKlansman,1367,You entertain me.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163553,163553,BlacKkKlansman,1368,"Entertain me a lot more than that oneeyed nigger, Sammy Davis, Jr.",2539,hate_speech,1,2,1,2,2,1,0,4,1,"['nigger', 'nigger', 'nigger', 'nigger']","['Davidson et al.', 'Ousidhoum et al.', 'Mathew et al.', 'twitter']",9,0.69,1
163554,163554,BlacKkKlansman,1369,"I'll say that, though.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163555,163555,BlacKkKlansman,1370,They can dance.,2539,hate_speech,,0,0,0,2,1,0,0,0,[],[],3,0.23,0
163556,163556,BlacKkKlansman,1371,They can dance.,2539,hate_speech,,0,0,0,2,1,0,0,0,[],[],3,0.23,0
163557,163557,BlacKkKlansman,1372,I'll give them that.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163558,163558,BlacKkKlansman,1373,About all I'll fucking give them.,2539,hate_speech,1,0,1,1,2,1,2,1,1,['fucking'],['twitter'],8,0.62,1
163559,163559,BlacKkKlansman,1374,We've got activeduty soldiers from Fort Carson.,2539,hate_speech,,0,0,0,0,1,2,0,0,[],[],3,0.23,0
163560,163560,BlacKkKlansman,1375,Going to CID with that.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163561,163561,BlacKkKlansman,1376,"Two mystery boys, Steve and Jerry.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163562,163562,BlacKkKlansman,1377,Those are those fishy Army guys I was telling you about.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163563,163563,BlacKkKlansman,1378,Old Klan crew.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163564,163564,BlacKkKlansman,1379,Felix's old Klan crew.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163565,163565,BlacKkKlansman,1380,Your buddy.,2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
163566,163566,BlacKkKlansman,1381,New Klan Walter.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163567,163567,BlacKkKlansman,1382,Walter's a general without an army.,2539,hate_speech,,0,0,2,0,1,2,0,0,[],[],5,0.38,0
163568,163568,BlacKkKlansman,1383,Felix's crew is stronger than his.,2539,hate_speech,,0,1,0,0,1,2,0,0,[],[],4,0.31,0
163569,163569,BlacKkKlansman,1384,"Oh. Of course, Felix's wife, Connie.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163570,163570,BlacKkKlansman,1385,It's crazy you've been talking to David Duke.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163571,163571,BlacKkKlansman,1386,My ace boon coon running partner.,2539,hate_speech,,0,0,0,0,0,0,1,1,['coon'],['Mathew et al.'],1,0.08,1
163572,163572,BlacKkKlansman,1387,"Now that we got this, though, Ronny boy, I'm telling you, we're on a roll, baby.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163573,163573,BlacKkKlansman,1388,This is it.,2539,hate_speech,,0,0,1,2,1,0,0,0,[],[],4,0.31,0
163574,163574,BlacKkKlansman,1389, Holy shit.,2539,hate_speech,,0,1,1,0,1,0,1,1,['shit'],['twitter'],4,0.31,1
163575,163575,BlacKkKlansman,1390, Yeah.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163576,163576,BlacKkKlansman,1391,"""Ron Stallworth, member in good standing for the year.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163577,163577,BlacKkKlansman,1392,"""Knights of the Ku Klux Klan."" That's us.",2539,hate_speech,,0,0,2,2,1,2,0,0,[],[],7,0.54,0
163578,163578,BlacKkKlansman,1393,Stallworth Brothers.,2539,hate_speech,,0,2,0,0,1,0,0,0,[],[],3,0.23,0
163579,163579,BlacKkKlansman,1394,"Yeah, well, you don't have that little psychopath, Felix, staring at you, asking where you live.",2539,hate_speech,,0,1,2,0,1,0,0,0,[],[],4,0.31,0
163580,163580,BlacKkKlansman,1395,"I'm Jewish, yes, but I wasn't raised to be.",2539,hate_speech,,0,1,0,2,1,0,0,0,[],[],4,0.31,0
163581,163581,BlacKkKlansman,1396,It wasn't part of my life.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163582,163582,BlacKkKlansman,1397,I never thought much about being Jewish.,2539,hate_speech,,2,0,0,2,1,2,0,0,[],[],7,0.54,0
163583,163583,BlacKkKlansman,1398,Nobody around me was Jewish.,2539,hate_speech,,0,1,1,2,1,2,0,0,[],[],7,0.54,0
163584,163584,BlacKkKlansman,1399,"You know, I wasn't going to a bunch of Bar Mitzvahs.",2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163585,163585,BlacKkKlansman,1400,I didn't have a Bar Mitzvah.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163586,163586,BlacKkKlansman,1401,I was just another white kid.,2539,hate_speech,,0,2,1,2,1,0,1,1,['white'],['twitter'],7,0.54,1
163587,163587,BlacKkKlansman,1402,And now I'm in some basement denying it out loud.,2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
163588,163588,BlacKkKlansman,1403,I never thought much about it.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163589,163589,BlacKkKlansman,1404,Now I'm thinking about it all the time.,2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
163590,163590,BlacKkKlansman,1405,About rituals and heritage.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
163591,163591,BlacKkKlansman,1406,Is that passing?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163592,163592,BlacKkKlansman,1407,"Well, then I have been passing.",2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163593,163593,BlacKkKlansman,1408,I don't want that.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163594,163594,BlacKkKlansman,1409,It sounds like they're watching us.,2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
163595,163595,BlacKkKlansman,1410,I don't know.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163596,163596,BlacKkKlansman,1411,I was asleep. I don't know.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163597,163597,BlacKkKlansman,1412,I don't know what we're supposed to do.,2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
163598,163598,BlacKkKlansman,1413,Look at this bullshit.,2539,hate_speech,,2,0,1,0,1,0,0,0,[],[],4,0.31,0
163599,163599,BlacKkKlansman,1414,Where'd you find these?,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
163600,163600,BlacKkKlansman,1415,"Plastered all over my windshield, but they're all over the neighborhood, too.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163601,163601,BlacKkKlansman,1416,Is this real?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
163602,163602,BlacKkKlansman,1417,Real as can be.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
163603,163603,BlacKkKlansman,1418,Intimidation?,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
163604,163604,BlacKkKlansman,1419,"Clearly, this is about the Black Student Union and you.",2539,hate_speech,,0,2,2,0,1,0,0,0,[],[],5,0.38,0
163605,163605,BlacKkKlansman,1420, Me?,2539,hate_speech,,2,1,1,0,1,0,0,0,[],[],5,0.38,0
163606,163606,BlacKkKlansman,1421," Well, you've been outspoken about the incident with the police when Brother Kwame was here.",2539,hate_speech,,0,1,2,0,1,0,0,0,[],[],4,0.31,0
