,dialog,label_word_embedding_fox_news
1249,What are you trying to distort...,not hate speech
1250, He said 15.,not hate speech
1251, How does he know how long 15 seconds is?,hate speech
1252,You can't judge a thing like that.,hate speech
1253, He said 15 seconds.,not hate speech
1254, He was very positive about it.,not hate speech
1255,He was an old man.,hate speech
1256,Half the time he was confused.,hate speech
1257,How could he be positive about anything?,not hate speech
1258,I don't see what you're going to prove here.,not hate speech
1259,The man said he saw the boy running out.,not hate speech
1260,"Well, let's see if the details bear him out.",not hate speech
1261,"As soon as the body hit the floor, he said he heard footsteps upstairs...",not hate speech
1262,running toward the front door...,hate speech
1263,"heard the upstairs door open, the footsteps start down the stairs.",not hate speech
1264,He said he got to his own front door as fast as he could...,not hate speech
1265,and he swore it couldn't have been more than 15 seconds.,hate speech
1266,"Now, if the killer began running immediately...",hate speech
1267, Maybe he didn't.,hate speech
1268, The old man said he did.,not hate speech
1269,You ought to be at Atlantic City at that hairsplitters convention.,not hate speech
1270,"Hey, why don't you stop makin' smart remarks all the time, huh?",not hate speech
1271,"My friend, for your three dollars a day, you have to listen to everything, you know?",not hate speech
1272,"Now that you've got that thing in here, what about it?",not hate speech
1273,All right. Here's the apartment where the killing took place.,not hate speech
1274,The old man's apartment was directly beneath and exactly the same.,hate speech
1275,"Here are the el tracks, the bedroom, living room, kitchen, bathroom.",not hate speech
1276,Here's the hall. Here are the stairs.,hate speech
1277,"Now, the old man was in this bedroom right here.",not hate speech
1278,He says he crossed to the door and walked down the hall...,hate speech
1279,opened the front door just in time to see the boy running down the stairs.,not hate speech
1280, Am I right so far?,not hate speech
1281," That's the story, for the 19th time.",not hate speech
1282, Fifteen seconds after the body hit the floor.,hate speech
1283, Correct.,not hate speech
1284,"Now, let's see. It was...",hate speech
1285,It's 12 feet from the bed to the door.,hate speech
1286,The hall is 43 feet.,hate speech
1287,"He would have had to walk 12 feet, open the bedroom door...",not hate speech
1288,walk 43 feet down and open the front door all in 15 seconds.,not hate speech
1289, Do you think he could have done it?,not hate speech
1290, Sure he could have done it.,not hate speech
1291,He can walk only very slowly.,not hate speech
1292,They had to help him into the witness chair.,not hate speech
1293,You make it sound like a long walk.,not hate speech
1294,"For an old man who had a stroke, it is a long walk.",hate speech
1295, Oh! What are you doing?,not hate speech
1296," I'm gonna try it, see how long it took him.",not hate speech
1297,"What do you mean, you want to try it?",not hate speech
1298,Why didn't his lawyer bring it up if it's so important?,hate speech
1299," Maybe he just didn't think about it, huh?",not hate speech
1300," What do you mean, didn't think of it? You think the man's an idiot or something?",not hate speech
1301, It's an obvious thing.,not hate speech
1302, Did you think of it?,not hate speech
1303,"Listen, smart guy.",not hate speech
1304,Don't matter whether I thought of it.,hate speech
1305,He didn't bring it up because he knew it would hurt his case. What do you think of that?,not hate speech
1306,Maybe he didn't bring it up because it would have meant bullying and badgering a helpless old man.,hate speech
1307,You know that doesn't sit very well with a jury.,not hate speech
1308,Most lawyers avoid it if they can.,not hate speech
1309," So, what kind of a bum is he then?",not hate speech
1310," That's what I've been asking, buddy.",not hate speech
1311,"Pass me that chair, will you?",not hate speech
1312,Those two chairs are the old man's bed.,hate speech
1313,I just paced off 12 feet across the room.,not hate speech
1314,This will be the bedroom door.,not hate speech
1315,"Oh, that's crazy.",not hate speech
1316,You can't recreate a thing like that.,hate speech
1317, I'd like to see it.,not hate speech
1318, The hall was 43 feet.,hate speech
1319,I'll pace from that wall and back again.,not hate speech
1320,"Look, this is absolutely insane.",not hate speech
1321,What are you wasting everybody's time in here for?,hate speech
1322,"According to you, it'll only take 15 seconds.",not hate speech
1323,"Now, we can spare that, see.",hate speech
1324,Come on. Knock it off.,not hate speech
1325,Okay.,not hate speech
1326,"Okay. Okay, killer.",not hate speech
1327,Yeah.,not hate speech
1328,Will you stand right there and mark the front door?,not hate speech
1329,"It was chainlocked according to the testimony, remember?",not hate speech
1330, Has anybody got a watch with a second hand?,not hate speech
1331, I have.,hate speech
1332,"When you want me to start, stamp your foot.",not hate speech
1333,That'll be the body falling.,hate speech
1334,You can time me from there.,not hate speech
1335,"What are we gonna do, play charades now?",not hate speech
1336, Come on! What are we waiting for?,not hate speech
1337," Okay, I'm ready.",not hate speech
1338,"Well, I want to wait till the second hand reaches 60.",not hate speech
1339,"Oh, come on.",not hate speech
1340,Come on. Speed it up.,not hate speech
1341,He could walk twice as fast as that.,not hate speech
1342,"You want me to walk faster than that, I will.",not hate speech
1343,Lock. Door. Stop.,not hate speech
1344, Right.,not hate speech
1345, What's the time?,not hate speech
1346,"Uh, exactly 41 seconds.",not hate speech
1347,This is what I think happened.,not hate speech
1348,The old man heard the fight between the boy and his father a few hours earlier.,not hate speech
1349,"Then when he's lying in bed, he heard the body hit the floor in the boy's apartment...",not hate speech
1350,"heard the woman scream from across the street, got to his front door as fast as he could...",not hate speech
1351,heard somebody racing down the stairs and assumed it was the boy.,not hate speech
1352, I think that's possible.,not hate speech
1353, Assumed?,not hate speech
1354,Oh.,not hate speech
1355,"Brother, I've seen all kinds of dishonesty in my day, but this little display takes the cake.",not hate speech
1356,You all come in here with your hearts bleeding all over the floor about slum kids and injustice.,not hate speech
1357,You listen to some fairy tales.,not hate speech
1358,Suddenly you start getting through to some of these old ladies.,not hate speech
1359,"Well, you're not getting through to me.",not hate speech
1360,I've had enough.,not hate speech
1361,What's the matter with you guys?,not hate speech
1362,You all know he's guilty!,not hate speech
1363,He's got to burn!,not hate speech
1364,You're letting him slip through our fingers.,not hate speech
1365,"""Slip through our fingers""?",not hate speech
1366,Are you his executioner?,not hate speech
1367,I'm one of 'em!,not hate speech
1368,Perhaps you'd like to pull the switch.,hate speech
1369,"For this kid, you bet I would.",not hate speech
1370,I feel sorry for you. What it must feel like to want to pull the switch.,hate speech
1371,"Ever since you walked into this room, you've been acting like a selfappointed public avenger.",not hate speech
1372,"You want to see this boy die because you personally want it, not because of the facts.",not hate speech
1373, You're a sadist.,not hate speech
1374, You...,not hate speech
1375,Let me go!,hate speech
1376,I'll kill him. I'll kill him!,not hate speech
1377,"You don't really mean you'll kill me, do you?",not hate speech
1378,"Is there anything wrong, gentlemen?",not hate speech
1379,I heard some noise.,not hate speech
1380,"Oh, no. Everything's all right. We're just  You know, friendly little argument. It's...",not hate speech
1381,"Um, listen, we're through with that diagram.",hate speech
1382,You can take it if you want.,not hate speech
1383,Here you are. Thank you.,hate speech
1384,What are you lookin' at?,not hate speech
1385,I suppose somebody has to start it off again.,not hate speech
1386, I beg pardon.,hate speech
1387," ""I beg pardon."" What are you so polite about?",not hate speech
1388,For the same reason you're not.,not hate speech
1389,It's the way I was brought up.,not hate speech
1390,This fighting...,not hate speech
1391,"That's not why we are here, to fight.",hate speech
1392,We have a responsibility.,hate speech
1393,"This, I have always thought, is a remarkable thing about democracy...",hate speech
1394,that we are...,hate speech
1395,"Uh, what is the word?",hate speech
1396,Notified.,not hate speech
1397,That we are notified by mail...,hate speech
1398,to come down to this place to decide on the guilt or innocence...,hate speech
1399,of a man we have never heard of before.,hate speech
1400,We have nothing to gain or lose by  by our verdict.,not hate speech
1401,This is one of the reasons why we are strong.,hate speech
1402,We should not make it a personal thing.,not hate speech
1403,Thank you.,not hate speech
1404,"If nobody else has an idea, I may have a cutie here.",not hate speech
1405,"I mean, I haven't given it much thought, but let's throw it out on the stoop...",not hate speech
1406,and see if the cat licks it up.,not hate speech
1407, The cat licks it up?,not hate speech
1408, Yeah. If the boy...,hate speech
1409,Look how dark it's getting out there.,hate speech
1410,I'll bet we're gonna have a storm now.,not hate speech
1411,"Boy, oh, boy. It's really hot, huh?",not hate speech
1412,"Pardon me, but don't you ever sweat?",not hate speech
1413,"No, I don't.",not hate speech
1414,"Well, listen. I, uh...",hate speech
1415,"I was wondering if, uh, maybe...",not hate speech
1416,maybe we should take another vote.,not hate speech
1417,"Oh, great. Maybe we can follow this one up with a little dancing and refreshments, huh?",not hate speech
1418, Hmm.,not hate speech
1419, Mr. Foreman?,hate speech
1420,"Well, that's okay with me.",not hate speech
1421,Anyone doesn't want to vote?,not hate speech
1422," Hey, come on. Come on.",not hate speech
1423, I'm sorry.,not hate speech
1424,"I think we ought to have an open ballot  call out our votes, you know.",not hate speech
1425,Let's see who stands where.,not hate speech
1426,That sounds fair to me.,hate speech
1427,Anyone object?,not hate speech
1428,Okay. I'll call off your jury numbers.,not hate speech
1429,One.,hate speech
1430,"Oh, that's me. I vote guilty.",not hate speech
1431,Two?,not hate speech
1432,Not guilty.,hate speech
1433, Number three?,not hate speech
1434, Guilty.,not hate speech
1435,Number four?,not hate speech
1436,Guilty.,not hate speech
1437, Number five?,not hate speech
1438, Not guilty.,not hate speech
1439, Number six?,not hate speech
1440, Not guilty.,not hate speech
1441,Number seven?,not hate speech
1442,Guilty.,not hate speech
1443,Number eight?,not hate speech
1444,Not guilty.,hate speech
1445, Number nine?,not hate speech
1446, Not guilty.,not hate speech
1447, Number 10?,not hate speech
1448, Guilty.,not hate speech
1449,Number 11?,not hate speech
1450,Not guilty.,hate speech
1451,Number 12?,not hate speech
1452,Number 12.,not hate speech
1453,Guilty.,not hate speech
1454,The vote is now six to six.,hate speech
1455,"Yeah, right.",not hate speech
1456,"And we go into extra innings here, huh?",hate speech
1457,"Six to six. I'm telling you, some of you people in here must be out of your minds.",not hate speech
1458,A kid like that.,hate speech
1459,I don't think the kind of boy he is has anything to do with it.,not hate speech
1460,The facts are supposed to determine the case.,hate speech
1461,Don't give me that!,not hate speech
1462,I'm sick and tired of facts!,not hate speech
1463,You can twist them any way you like.,not hate speech
1464,You know what I mean?,not hate speech
1465,That's exactly the point this gentleman has been making.,not hate speech
1466, Oh!,not hate speech
1467," I mean, you keep shouting at the top of your lungs.",not hate speech
1468,I'd like to be a few years younger.,hate speech
1469,That man gets on my...,hate speech
1470," My, it's hot in here, isn't it?",not hate speech
1471, Do you want a drink of water?,not hate speech
1472,"No. No, thanks. Thanks.",not hate speech
1473,It's gonna rain.,not hate speech
1474,"Well, how'd you figure that out, killer?",not hate speech
1475,How come you changed your vote?,not hate speech
1476,"Well, it just seemed to me there was room for doubt.",not hate speech
1477,You haven't got a leg to stand on.,not hate speech
1478,"You know that, I hope.",hate speech
1479,I don't feel that way.,not hate speech
1480,There were a lot of details that never came out.,hate speech
1481," Yeah. Well, good luck.",not hate speech
1482," Oh, come on. You're like everybody else.",not hate speech
1483,You think too much.,not hate speech
1484,You get mixed up.,not hate speech
1485, You know what I mean?,not hate speech
1486," Now, listen. I don't think you have any right...",not hate speech
1487,Loudmouth.,not hate speech
1488,"Look at that come down, will you?",not hate speech
1489,You know...,not hate speech
1490,this reminds me of a storm we had last...,hate speech
1491,"Oh, when was that? November...",not hate speech
1492,I don't know. Something.,not hate speech
1493,It was quite a storm we had there.,hate speech
1494,It was right in the middle of a game.,hate speech
1495,"Uh, we were behind 76...",hate speech
1496,"but we just started to move the ball, right off the tackle.",hate speech
1497,Started cutting right  slash here and slash right in...,not hate speech
1498,cut right through.,not hate speech
1499,"And, uh...",not hate speech
1500,"We had this kid Slattery, you know?",hate speech
1501,A real  He was an ox.,hate speech
1502,"You know, a real ox.",hate speech
1503,I wish I had another one just like him.,not hate speech
1504,I forgot to tell you. I'm the assistant head coach at the Andrew J. McCorkle High School.,not hate speech
1505," Oh, yeah?",not hate speech
1506, That's out in Queens.,not hate speech
1507,"And, uh, anyway...",not hate speech
1508,we're starting to move along real nice.,not hate speech
1509,Their whole line is just  they're just coming apart.,not hate speech
1510,"And it starts to come down cats and dogs, just like this.",hate speech
1511,"Just whoosh  you know, right down.",not hate speech
1512,"Well, that was murder, you know?",not hate speech
1513,"I swear, I  I nearly bawled.",not hate speech
1514,You just  You couldn't go nowhere.,not hate speech
1515,Well.,not hate speech
1516,"Hey, what is it with this fan here?",not hate speech
1517,How come...,hate speech
1518,Hey! Îuh?,not hate speech
1519,Must have been on the same switch with the lights.,not hate speech
1520,"Well, things are looking up here, huh?",not hate speech
1521,"Yeah, huh?",not hate speech
1522,Boy. That's better.,not hate speech
1523,Hey!,not hate speech
1524,Two points.,not hate speech
1525,Any of you guys ever go to the Garden?,not hate speech
1526,That's a damn stupid thing to do.,not hate speech
1527,"Oh, I'm sorry. I, uh...",not hate speech
1528,You know?,not hate speech
1529,Pardon me.,not hate speech
1530,"Well, how do you like it?",not hate speech
1531,Even Steven.,not hate speech
1532,"Pretty surprising, isn't it?",not hate speech
1533,Yes.,not hate speech
1534,"Say, that business before, when that tall guy  what'shisname...",not hate speech
1535,was trying to bait me  That doesn't prove anything.,not hate speech
1536,I'm a pretty excitable person.,not hate speech
1537,"I mean, where does he come off calling me a public avenger, sadist and everything?",not hate speech
1538,"Anyone in his right mind would blow his stack, huh?",not hate speech
1539,He was just trying to bait me.,hate speech
1540,He did an excellent job.,not hate speech
1541,I'll tell you what I think.,not hate speech
1542,We're going nowhere here.,not hate speech
1543,I'm ready to walk into court right now and declare a hung jury.,not hate speech
1544,There's no point in this thing going on any more.,not hate speech
1545,Yeah. I go for that too.,hate speech
1546,"Listen, let's take it in to the judge and let the kid take his chances with 12 other guys.",hate speech
1547,I don't think the judge will accept a hung jury.,hate speech
1548,We haven't been in here very long.,hate speech
1549,"Well, let's find out.",hate speech
1550,I'm not in favor of that.,not hate speech
1551,"Listen. This kid wouldn't stand a chance with another jury, and you know it.",not hate speech
1552,Come on! We're hung. Nobody's gonna change his vote. Let's take it inside.,hate speech
1553,You still don't think there's room for reasonable doubt?,not hate speech
1554,"No, I don't.",not hate speech
1555,Pardon.,not hate speech
1556,"Maybe you don't fully understand the term ""reasonable doubt."" What do you mean I don't understand?",hate speech
1557,"Boy, how do ya like this guy?",not hate speech
1558,"I'm tellin' ya, they're all alike.",not hate speech
1559,"They come over here, running for their life, and before they can take a deep breath...",not hate speech
1560,"they're telling us how to run the show, huh?",not hate speech
1561,"Boy, the arrogance of this guy.",not hate speech
1562,"Hey, all right. Let's stop the arguing for about two minutes in here.",not hate speech
1563,"Now, who's got something constructive to say?",not hate speech
1564,"I'd like to go over something, if you gentlemen don't mind.",not hate speech
1565,An important point for the prosecution was the fact...,not hate speech
1566,that after the boy claimed he'd been at the movies...,not hate speech
1567,during the hours that the killing took place...,not hate speech
1568,couldn't remember the names of the movies or the stars who appeared in them.,not hate speech
1569,This gentleman here has put up that point in here several times.,not hate speech
1570,That's correct.,not hate speech
1571,It was the only alibi the boy offered...,not hate speech
1572,and he himself couldn't back it up with any details at all.,not hate speech
1573,"Putting yourself in the boy's place, do you think you could remember details...",not hate speech
1574,after an upsetting experience such as being slapped in the face by your father?,not hate speech
1575,"I think so, if there were any special details to remember.",not hate speech
1576,The boy couldn't remember the names of the movies he saw because be wasn't there that night.,not hate speech
1577,According to the police testimony in court...,hate speech
1578,the boy was questioned by the detectives in the kitchen of his apartment...,hate speech
1579,while the body of his father was lying on the floor in the bedroom.,not hate speech
1580,Do you think you could remember details under those circumstances?,not hate speech
1581, I do.,not hate speech
1582, Under great emotional stress?,not hate speech
1583, Under great emotional stress.,not hate speech
1584, He remembered them correctly in court.,not hate speech
1585,He named the pictures and the stars who played in them.,not hate speech
1586,Yes. His lawyer took great pains to bring that out.,not hate speech
1587,He had three months from the night of the murder to the day of the trial...,hate speech
1588,in which to memorize them.,not hate speech
1589,It's not difficult for a lawyer to find out what played at a particular theater...,hate speech
1590,on a particular night.,hate speech
1591,I'll take the testimony of the policemen who interrogated the boy right after the murder...,not hate speech
1592,when he couldn't remember a thing about the movies...,hate speech
1593,great emotional stress or not.,not hate speech
1594, I'd like to ask you a personal question.,not hate speech
1595, Go ahead.,hate speech
1596, Where were you last night?,not hate speech
1597, I was home.,not hate speech
1598, How about the night before that?,not hate speech
1599, Come on! What is this?,not hate speech
1600,"No, it's all right.",not hate speech
1601,I left the office at 8:30 and went straight home and to bed.,not hate speech
1602,And the night before that?,not hate speech
1603,"That was, uh, Tuesday night?",not hate speech
1604,The night of the bridge tournament.,not hate speech
1605,I played bridge.,hate speech
1606,Monday night?,not hate speech
1607,"When you get down to New Year's Eve, 1954, let me know, huh?",not hate speech
1608,Monday night?,not hate speech
1609,"Monday night, uh, my wife and I went to the movies.",not hate speech
1610, What did you see?,not hate speech
1611, The Scarlet Circle.,not hate speech
1612, It was a clever whodunit.,hate speech
1613, What was the second feature?,not hate speech
1614,"The, um...",not hate speech
1615,"I'll tell you in a minute. The, uh...",not hate speech
1616,"Remarkable Mrs., uh, something...",not hate speech
1617,The...,not hate speech
1618,Mrs. Bainbridge.,hate speech
1619,The Remarkable Mrs. Bainbridge.,hate speech
1620,I saw that.,hate speech
1621,It's called The Amazing Mrs. Bainbridge.,not hate speech
1622,"Uh, yes. The Amazing Mrs. Bainbridge.",not hate speech
1623,I think that's right.,not hate speech
1624,Who was in The Amazing Mrs. Bainbridge?,not hate speech
1625,"Barbara... Long, I think it was.",not hate speech
1626,"A dark, very pretty girl.",not hate speech
1627,Ling or Long  something like that.,hate speech
1628, Who else?,not hate speech
1629, I'd never heard of them before.,not hate speech
1630,"It was a very inexpensive second feature with, uh, unknown...",not hate speech
1631,"And you weren't under an emotional stress, were you?",not hate speech
1632,No.,hate speech
1633,I wasn't.,not hate speech
1634,I think the point is made.,not hate speech
1635,Big point!,not hate speech
1636,You can talk till your tongue is draggin' on the floor.,not hate speech
1637,"The boy is guilty, period.",not hate speech
1638,"You know what I mean, my friend?",not hate speech
1639, Who's got those cough drops?,hate speech
1640," They're all gone, my friend.",not hate speech
1641,"Oh, boy. Look at that rain.",hate speech
1642,There goes your ball game.,not hate speech
1643,It's only a shower.,hate speech
1644,"Besides, they got the infield covered.",hate speech
1645,"Right. Say, could I see that knife a second, please?",hate speech
1646,"Well, we're still tied up six to six.",hate speech
1647,Who's got a suggestion?,hate speech
1648,It's five after 6:00.,not hate speech
1649,Let's get some dinner.,hate speech
1650,"Why don't we wait till 7:00, give it another hour, huh?",not hate speech
1651,Okay with me.,not hate speech
1652,"Uh, there's something I'd like to say.",hate speech
1653,"I mean, it's been bothering me a little, and as long as we're stuck.",hate speech
1654,"Well, there was this whole business about the stab wound and how it was made...",not hate speech
1655,"the downward angle of it, you know?",not hate speech
1656,Don't tell me we're gonna start with that again.,not hate speech
1657,They've been over it and over it.,not hate speech
1658,"Well, I know they did, but I don't go along with it.",hate speech
1659,"Now, the boy was 5 feet 7 inches tall.",not hate speech
1660,His father was 6'2...,not hate speech
1661,That's a difference of seven inches.,not hate speech
1662,It's a very awkward thing to stab down into the chest of someone...,hate speech
1663,who's more than half a foot taller than you are.,hate speech
1664,Give me that.,not hate speech
1665,I'll give you a demonstration.,not hate speech
1666,Somebody get up.,not hate speech
1667,You...,not hate speech
1668,I want you to watch this 'cause I don't want to have to do it again.,not hate speech
1669,"I'll make myself about six or seven inches shorter, okay?",not hate speech
1670, It's about right. Maybe a little more.,not hate speech
1671, Okay. A little more.,not hate speech
1672,That's not funny.,not hate speech
1673,"Now, nobody's hurt. Right?",not hate speech
1674,Right. Nobody hurt.,not hate speech
1675,"Now, this is the way I'd stab a man who was taller than I was.",not hate speech
1676,Look at the angle  down and in.,hate speech
1677,And this is the way it was done.,not hate speech
1678,Now tell me I'm wrong.,not hate speech
1679, Down and in. I guess there's no argument.,not hate speech
1680," Hold it a minute, will ya?",not hate speech
1681,Can you give me that?,not hate speech
1682,"Boy, I hate these things.",not hate speech
1683, Did you ever see a knife fight?,not hate speech
1684, No.,not hate speech
1685, You?,not hate speech
1686, No.,not hate speech
1687,Anybody here ever see a knife fight?,hate speech
1688,"Well, I have.",hate speech
1689,"You know, on my back stoop...",not hate speech
1690,"the lot across the street, backyard.",not hate speech
1691,Switchblades came with the neighborhood where I lived.,not hate speech
1692,It's funny I never thought of it before.,not hate speech
1693,I guess you try to forget those things.,not hate speech
1694, How do you use a switchblade?,not hate speech
1695," Well, you'd never use it like this.",hate speech
1696,"See, you use too much time switching hands.",not hate speech
1697,Here's how  underhanded.,not hate speech
1698,Anyone who's ever used a switch knife wouldn't handle it any other way.,hate speech
1699, Are you sure?,not hate speech
1700, I'm sure.,not hate speech
1701,That's why they're made to open like that.,not hate speech
1702, You'd say the boy was pretty handy with a knife?,not hate speech
1703, Mmhmm.,not hate speech
1704,You think he could have made the kind of wound that killed his father?,hate speech
1705,No. Not with the experience he'd had all his life handling these things.,hate speech
1706,I feel he'd have gone for him underhanded.,not hate speech
1707,How do you know? Were you in the room when the father was killed?,not hate speech
1708,No. Neither was anybody else.,not hate speech
1709,So what are you giving us all this mumbo jumbo for? I don't believe it.,not hate speech
1710,I don't think you can determine what type of wound the boy might or might not have made...,not hate speech
1711,simply because he knew how to handle a knife.,hate speech
1712,What do you think?,not hate speech
1713, I don't know.,not hate speech
1714, What do you mean you don't know?,not hate speech
1715,I don't know.,not hate speech
1716,How about you?,not hate speech
1717,"I don't know about the rest of them, but I'm getting a little tired of this yacketyyackin' back and forth.",not hate speech
1718,It's gettin' us nowhere.,not hate speech
1719,So I guess I'll have to break it up.,not hate speech
1720,I change my vote to not guilty.,hate speech
1721, You what?,not hate speech
1722, You heard me. I've had enough.,not hate speech
1723,What do you mean you've had enough?,not hate speech
1724,That's no answer!,not hate speech
1725,"Hey, listen. You just take care of yourself, huh? You know?",not hate speech
1726,He's right. That's not an answer.,not hate speech
1727,What kind of a man are you?,hate speech
1728,You have sat here and voted guilty with everyone else...,not hate speech
1729,because there are some baseball tickets burning a hole in your pocket.,not hate speech
1730,And now you've changed your vote because you say you're sick of all the talking here?,not hate speech
1731,"Now listen, buddy!",not hate speech
1732,Who tells you that you have the right to play like this with a man's life?,hate speech
1733, Don't you care   Now wait a minute!,not hate speech
1734, You can't talk like that to me!,hate speech
1735, I can talk like that to you.,not hate speech
1736,If you want to vote not guilty...,hate speech
1737,then do it because you are convinced the man is not guilty...,hate speech
1738,not because you've had enough.,not hate speech
1739,"And if you think he is guilty, then vote that way.",hate speech
1740,Or don't you have the guts to do what you think is right?,not hate speech
1741, Now listen.,not hate speech
1742, Guilty or not guilty?,hate speech
1743," I told you, not guilty.",not hate speech
1744, Why?,not hate speech
1745,"Look, I don't have to...",hate speech
1746,You do have to! Say it! Why?,not hate speech
1747,"All right. I don't, uh, think he's guilty.",not hate speech
1748,I want another vote.,not hate speech
1749,Okay. There's another vote called for.,not hate speech
1750,I guess the quickest way is a show of hands.,hate speech
1751,Anyone object?,not hate speech
1752,"Okay. All those voting not guilty, raise your hands.",hate speech
1753,"One, two, three, four, five, six, seven...",not hate speech
1754,eight.,not hate speech
1755,"Um, nine.",not hate speech
1756,"Um, all those voting guilty, raise your hands.",hate speech
1757,"One, two, three.",not hate speech
1758,"Well, the vote's nine to three in favor of acquittal.",hate speech
1759,I don't understand you people!,hate speech
1760,"I mean, all these picky little points you keep bringing up.",not hate speech
1761,They don't mean nothing!,hate speech
1762,You saw this kid just like I did.,not hate speech
1763,You're not gonna tell me you believe that phony story about losing the knife...,not hate speech
1764,and that business about being at the movies.,hate speech
1765,"Look, you know how these people lie.",not hate speech
1766,It's born in them.,not hate speech
1767,"I mean, what the heck.",hate speech
1768,I don't have to tell you.,hate speech
1769,They don't know what the truth is.,hate speech
1770,"And let me tell you, they don't need any real big reason to kill someone either.",not hate speech
1771,"No, sir.",not hate speech
1772,They get drunk!,hate speech
1773,"Oh, they're real big drinkers, all of 'em.",not hate speech
1774,You know that.,not hate speech
1775,And bang  someone's lying in the gutter.,not hate speech
1776,"Well, nobody's blaming them for it.",hate speech
1777,"That's the way they are, by nature.",not hate speech
1778,You know what I mean? Violent!,not hate speech
1779,Where are you going?,not hate speech
1780,Îuman life don't mean as much to them as it does to us.,hate speech
1781,Look! They're lushing it up and fighting all the time...,not hate speech
1782,"and if somebody gets killed, so somebody gets killed!",not hate speech
1783,They don't care!,hate speech
1784,"Oh, sure, there's some good things about 'em too.",not hate speech
1785,"Look, I'm the first one to say that.",not hate speech
1786,"I've known a couple who were okay, but that's the exception, you know what I mean?",not hate speech
1787,"Most of 'em, it's like they have no feelings.",hate speech
1788,They can do anything.,not hate speech
1789,What's going on here?,not hate speech
1790,I'm  I'm trying to tell ya...,not hate speech
1791,"you're making a big mistake, you people.",not hate speech
1792,This kid is a liar!,hate speech
1793,I know it. I know all about them.,hate speech
1794,Listen to me.,not hate speech
1795,They're no good.,hate speech
1796,There's not a one of 'em who's any good.,hate speech
1797,"I mean, what  What's happening in here?",not hate speech
1798,"I'm speaking my piece, and you...",not hate speech
1799,Listen to me.,not hate speech
1800,I...,not hate speech
1801,"We're  This kid on trial here, his type...",hate speech
1802,"Well, don't you know about them?",not hate speech
1803,ThThere's  There's a danger here.,not hate speech
1804,These people are dangerous.,not hate speech
1805,They're... wild.,not hate speech
1806,Listen to me.,not hate speech
1807, Listen.,not hate speech
1808, I have.,hate speech
1809,Now sit down and don't open your mouth again.,not hate speech
1810,I was only trying to... tell you.,not hate speech
1811,It's always difficult to keep personal prejudice out of a thing like this.,hate speech
1812,"Wherever you run into it, prejudice always obscures the truth.",not hate speech
1813,I don't really know what the truth is.,hate speech
1814,I don't suppose anybody will ever really know.,not hate speech
1815,Nine of us now seem to feel that the defendant is innocent.,not hate speech
1816,But we're just gambling on probabilities.,hate speech
1817,We may be wrong.,not hate speech
1818,We may be trying to let a guilty man go free.,hate speech
1819,I don't know.,not hate speech
1820,Nobody really can.,not hate speech
1821,But we have a reasonable doubt...,hate speech
1822,and that's something that's very valuable in our system.,not hate speech
1823,No jury can declare a man guilty unless it's sure.,hate speech
1824,We nine can't understand...,hate speech
1825,how you three are still so sure.,not hate speech
1826, Maybe you can tell us.,hate speech
1827, I'll try.,not hate speech
1828,"You've made some excellent points, but I still believe the boy is guilty of murder...",not hate speech
1829,and I have two reasons.,hate speech
1830,"One, the evidence given by the woman across the street...",not hate speech
1831,who actually saw the murder committed.,hate speech
1832,"As far as I'm concerned, that's the most important testimony.",not hate speech
1833,"And two, the fact that she described the stabbing by saying...",not hate speech
1834,she saw the boy raise his arm over his head and stab down into the father's chest.,not hate speech
1835,She saw him do it the wrong way.,not hate speech
1836,That's absolutely right.,not hate speech
1837,Let's talk about this woman for a moment.,not hate speech
1838,She said she went to bed about 11:00 that night.,not hate speech
1839,"Her bed was next to the window, and she could look out while lying down...",hate speech
1840,and see directly into the boy's room across the street.,not hate speech
1841,"She tossed and turned for over an hour, unable to sleep.",not hate speech
1842,"Finally, she turned toward the window at about 10 minutes after 12:00...",hate speech
1843,"and, as she looked out, she saw the killing through the windows of a passing el train.",not hate speech
1844,She said the lights went out immediately after the killing...,not hate speech
1845,but that she got a good look at the boy in the act of stabbing his father.,hate speech
1846,"As far as I can see it, this is unshakable testimony.",not hate speech
1847," Well, that's the whole case.",not hate speech
1848, What do you think?,not hate speech
1849,How about you?,not hate speech
1850,II don't know.,not hate speech
1851,So much evidence to sift.,not hate speech
1852,This is a pretty complicated business.,not hate speech
1853,"Frankly, I don't see how you can vote for acquittal.",not hate speech
1854,It's not so easy to arrange all the evidence in order.,hate speech
1855,You can throw out all the other evidence!,hate speech
1856,The woman saw him do it!,not hate speech
1857,What else do you want?,not hate speech
1858," Yeah, well, maybe   Let's vote on it.",hate speech
1859,Okay. There's another vote called for.,not hate speech
1860,Anybody object?,not hate speech
1861,All right. I'm changing my vote.,not hate speech
1862,He's guilty.,not hate speech
1863,Anybody else?,not hate speech
1864,The vote is eight to four.,hate speech
1865,Why is this such a personal triumph for you  this one vote?,not hate speech
1866,Okay. I say we're a hung jury.,hate speech
1867,I say we take it in to the judge.,hate speech
1868,Îow about it?,not hate speech
1869,I want to hear arguments.,hate speech
1870,"You, you're the leader of the cause.",not hate speech
1871,What about it?,not hate speech
1872,Let's go over it again.,not hate speech
1873,We've been over it again!,not hate speech
1874,The boy in the gray flannel suit here is bouncin' backwards and forwards like a tennis ball.,not hate speech
