,dialog,label_word_embedding_fox_news
1360,Listen to you.,not hate speech
1361,You sound like the commercial.,not hate speech
1362,They don't tell you that you don't belong to you no more.,not hate speech
1363,"You belong to them, the government.",not hate speech
1364,Like a slave or something.,hate speech
1365,My daddy told me a black man...,not hate speech
1366,"...has got no business, no place in the white man's Army.",hate speech
1367,I heard all that.,not hate speech
1368,"I got a little boy to think about, okay?",not hate speech
1369,I don't want to be like my brother.,hate speech
1370,Hanging out and not doing shit.,hate speech
1371,"End up dealing 'caine, just like him.",not hate speech
1372,I want to do something with my life.,not hate speech
1373,I want to be somebody.,hate speech
1374,"Listen, let me tell you something.",not hate speech
1375,"When you join that Army, you ain't gonna be nobody.",not hate speech
1376,"Yo, you got any change?",not hate speech
1377,"No, I ain't got no change. See?",not hate speech
1378,What up?,not hate speech
1379,"Yo, chief. Here you go.",not hate speech
1380,"Hey, no problem, bro.",not hate speech
1381,You win anything?,not hate speech
1382,"Wait a minute, man.",hate speech
1383,I'm still trying to find out.,not hate speech
1384,Shit. Nothing.,not hate speech
1385, What?,not hate speech
1386, I said nothing. I didn't win.,not hate speech
1387,You gotta be Mexican to win that shit.,not hate speech
1388,"Man, I win this lottery, I won't have to worry about a damn thing.",hate speech
1389,"Don't have to worry about no colleges, no 700 on no SATs. Not a damn...",hate speech
1390,Look.,not hate speech
1391,There's that motherfucker from the other night.,hate speech
1392,"Okay. When I say ""cut,"" we'll cut through these houses.",not hate speech
1393,Cut!,not hate speech
1394, Punk ass.,not hate speech
1395," Get him, man, get him!",hate speech
1396,Let's get him.,not hate speech
1397,Go around the corner.,hate speech
1398,"Cut them off. Come on, go!",hate speech
1399,Shit.,not hate speech
1400,Fucking mangy mutts!,not hate speech
1401,Come on.,not hate speech
1402,I got you. I got you.,not hate speech
1403," Come on, let's go.",not hate speech
1404," Hold on, man.",not hate speech
1405, What are you doing?,not hate speech
1406, I gotta drain the weasel.,not hate speech
1407,"If that motherfucker roll up on the set one more time, I'll blast his ass.",not hate speech
1408,Shit! Rick!,not hate speech
1409,What a relief and shit.,hate speech
1410, Let's go.,not hate speech
1411, Wait a minute. Let's split up.,not hate speech
1412,I don't think we should do that.,not hate speech
1413,I think it'd be better if we're together.,hate speech
1414,Them fools ain't gonna do nothing.,not hate speech
1415,They just showing out and shit.,hate speech
1416, I'll meet you at your house.,not hate speech
1417, Cool. I'm out of here.,not hate speech
1418,"Come on, man.",hate speech
1419,Ricky!,not hate speech
1420,Ricky.,not hate speech
1421,Help me! Help me!,hate speech
1422,Somebody help me!,not hate speech
1423,Ricky!,not hate speech
1424,Shit!,not hate speech
1425,Watch his head. Don't hurt him.,not hate speech
1426,"Don't hurt him, man.",hate speech
1427,Be careful with him.,not hate speech
1428,Watch his head.,not hate speech
1429,He's dead.,not hate speech
1430,Let's take him home.,not hate speech
1431,Mama!,not hate speech
1432,No!,not hate speech
1433,"Ricky! Oh, my God, no!",not hate speech
1434,Not Ricky!,hate speech
1435,What y'all doing now?,not hate speech
1436,Ricky?,not hate speech
1437,"Oh, my God.",not hate speech
1438,"Ricky? Ricky, baby, get up.",not hate speech
1439,"Get up. Wake up, baby.",not hate speech
1440,"Ricky, get up. Get up.",not hate speech
1441,"It's all right. Get up, baby.",hate speech
1442,"Get up. Tre, what happened?",not hate speech
1443,What happened to him?,not hate speech
1444,Give me the baby.,not hate speech
1445,Give me the baby!,not hate speech
1446,Don't touch him!,hate speech
1447,Don't you ever touch him!,hate speech
1448,He don't need to be seeing this!,not hate speech
1449,"Ricky, please wake up!",not hate speech
1450,Mom.,not hate speech
1451, What did you do? What did you do?,not hate speech
1452, It wasn't my fault.,not hate speech
1453, What did you do?,not hate speech
1454," Mama, I didn't do nothing.",not hate speech
1455,I didn't do nothing.,not hate speech
1456,I didn't do nothing.,not hate speech
1457,"Oh, my God!",not hate speech
1458,What did you do to him?,not hate speech
1459,What did you do?,not hate speech
1460,What did you do? You did this!,not hate speech
1461,You did this! I'll kill you!,not hate speech
1462,You did it! I know you did it!,not hate speech
1463,"You did it! Yes, you did!",not hate speech
1464,I told you!,not hate speech
1465,"Oh, God! Oh, God!",not hate speech
1466,"Oh, my God!",not hate speech
1467,"Ricky, baby! Ricky!",not hate speech
1468,Meet me at my house in five minutes.,not hate speech
1469,"Tre, what happened?",not hate speech
1470, Talk to me. What happened?,not hate speech
1471, Go home.,not hate speech
1472, What happened to Ricky?,hate speech
1473, Go home.,not hate speech
1474,Talk to him.,not hate speech
1475,Something happened to Rick!,not hate speech
1476,I don't know. He just got shot.,not hate speech
1477,Something happened to Rick!,not hate speech
1478,"Brandi, I want you to calm down and I want you to go home. You hear me?",hate speech
1479, You hear me?,hate speech
1480, Yes.,not hate speech
1481,I'll take care of him.,not hate speech
1482,He'll be all right.,not hate speech
1483,Tre?,not hate speech
1484,"Tre, what are you doing?",not hate speech
1485,"Oh, you bad, now, huh?",not hate speech
1486,"You bad. You gotta shoot somebody now, huh?",not hate speech
1487,"Well, here I am.",not hate speech
1488,"Come on, shoot me.",hate speech
1489,"You bad, right?",not hate speech
1490,"Look, I'm sorry about your friend.",not hate speech
1491,"My heart goes out to his family, but that's their problem.",not hate speech
1492,You my son. You my problem.,not hate speech
1493,I want you to give me the gun.,not hate speech
1494,I see. You want to end up like little Chris in a wheelchair?,hate speech
1495,"Right? No, no, you want to end up like Doughboy, huh? No?",not hate speech
1496,"Give me the motherfucking gun, Tre!",not hate speech
1497,"You're my only son, and I'm not gonna lose you to no bullshit, you hear?",not hate speech
1498,"I love you, man.",not hate speech
1499,Go clean yourself up.,not hate speech
1500,Go on.,not hate speech
1501,Tre.,not hate speech
1502,Tre!,not hate speech
1503,Damn.,not hate speech
1504,Shit!,not hate speech
1505,Yeah.,not hate speech
1506,Let me out.,not hate speech
1507,Dough...,not hate speech
1508,...let me out.,not hate speech
1509,"Where these motherfuckers at, man?",not hate speech
1510,Been out here damn near three hours.,hate speech
1511,It's colder than a motherfucker out here too.,hate speech
1512,Let's go eat.,hate speech
1513,Cool.,not hate speech
1514,When you gonna get your hair cut?,not hate speech
1515,It look like something from 1983.,hate speech
1516,Ain't nobody cutting my hair.,not hate speech
1517,I'm like Samson.,not hate speech
1518,My strength is in my head.,not hate speech
1519,What's up with the babe you been talking to?,not hate speech
1520, Fuck that bitch.,not hate speech
1521, You scared?,not hate speech
1522," He ain't scared, he just young.",not hate speech
1523, And dumb.,not hate speech
1524,I'm putting ketchup on this.,not hate speech
1525,Why you put all that ketchup on it?,not hate speech
1526,"Why you worried about it, fool?",not hate speech
1527,These my fries.,not hate speech
1528,We going to see your girl?,not hate speech
1529,"No, I'm going to see my girl.",not hate speech
1530,You going home.,not hate speech
1531,"There they go, right there.",not hate speech
1532,Turn off the lights.,hate speech
1533,"Hit the lights, nigga.",not hate speech
1534,Take your ass home and watch some videos.,not hate speech
1535,Home with your mama.,not hate speech
1536,Check that motherfucker out.,not hate speech
1537, Shit!,not hate speech
1538, Let's get the fuck out of here!,hate speech
1539,Don't follow me. Go your own way.,not hate speech
1540, What the fuck?,not hate speech
1541, What the fuck you doing?,not hate speech
1542,This motherfucker's crazy!,not hate speech
1543,"Goddamn, man. And I'm on parole.",hate speech
1544,Ain't this about a bitch!,not hate speech
1545,What the fuck you doing?,not hate speech
1546,Shit!,not hate speech
1547,"Yo, Dough. Let's bail, man.",hate speech
1548," Let's go, man!",not hate speech
1549," Come on, nigga, now!",not hate speech
1550,"Man, what the fuck?",hate speech
1551,"Oh, shit!",not hate speech
1552,Let's get the fuck out of here.,hate speech
1553,"Let's go, man. Let's go!",hate speech
1554,"Fuck you, man!",not hate speech
1555,Fuck you!,not hate speech
1556,Turn your punk ass over.,not hate speech
1557,"I didn't do it, man.",not hate speech
1558,I didn't pull the fucking trigger.,hate speech
1559,What the fuck you doing?,not hate speech
1560,"Come on, man.",hate speech
1561,"Well, fuck you!",not hate speech
1562,"Dough, let's bail, man.",hate speech
1563,"Man, let's move!",hate speech
1564, Let's go!,not hate speech
1565, What the fuck you doing?,not hate speech
1566," Let's bail, man!",not hate speech
1567," Let's go, man!",not hate speech
1568,"Come on, nigga, let's bail!",not hate speech
1569,Damn! Come on!,not hate speech
1570,"Shit, let's get out of here.",hate speech
1571,Here come the fucking police.,hate speech
1572,Get your ass in.,hate speech
1573,Let's get the fuck up out of here.,hate speech
1574,What's up?,not hate speech
1575,"Yo, coz.",not hate speech
1576,I know why you got out of the car last night.,hate speech
1577,You shouldn't have been there in the first place.,not hate speech
1578,You don't want that shit to come back to haunt you.,hate speech
1579,I ain't been up this early in a long time.,not hate speech
1580,Turned on the TV this morning.,not hate speech
1581,Had this shit on about...,not hate speech
1582,About living in a violent world.,not hate speech
1583,Showed all these foreign places.,not hate speech
1584,How foreigners live and all.,hate speech
1585,"I started thinking, man.",hate speech
1586,Either they don't know...,hate speech
1587,...don't show...,not hate speech
1588,...or don't care about what's going on in the 'hood.,not hate speech
1589,They had all this foreign shit.,not hate speech
1590,"They didn't have shit on my brother, man.",not hate speech
1591,I ain't got no brother.,not hate speech
1592,"Got no mother, neither.",hate speech
1593,She loved that fool more than she love me.,not hate speech
1594,Doughboy.,not hate speech
1595,You got some blow? Got some rock?,not hate speech
1596,Get the fuck out of my face!,hate speech
1597,Keep them goddamn babies out the street.,hate speech
1598,Did y'all get them?,not hate speech
1599,"I don't even know how I feel about it neither, man.",hate speech
1600,"Shit just goes on and on, you know.",not hate speech
1601,"Next thing you know, somebody might try to smoke me.",not hate speech
1602,"Don't matter, though.",hate speech
1603,"We all gotta go sometime, huh?",hate speech
1604,"Seem like they punched the wrong clock on Rick, though.",hate speech
1605,Yeah.,not hate speech
1606,"I gotta go, coz.",not hate speech
1607,"Hey, Dough.",not hate speech
1608,What's up?,not hate speech
1609,"You still got one brother left, man.",hate speech
1610,"Thanks, man.",hate speech
1611," Later, G.",not hate speech
1612, Later.,not hate speech
