,dialog,label_word_embedding_fox_news
1239,"One, two, three, four Yeah, yeah You gave me something like loving And took me in so soon You took my feelings from nothing Came back at noon Just meet me, l'm ready To show myself to you So if l lose my patience You must try to understand Try to understand lf l lose my patience Oh, yeah Cos you make me feel Yeah, yeah Cos you make me feel wild Yeah, yeah You touch my inner smile Yeah, yeah You got me in the mood Yeah, yeah So, come on, and make your rule And free me...",not hate speech
1240,"Tony, what are you doing?",not hate speech
1241,We can still make the second half if we leave now.,not hate speech
1242,You're mad! My mum and dad will go spare!,not hate speech
1243,I've just got to put them first today.,not hate speech
1244,"There's so many people in there, they won't even notice.",hate speech
1245,l can't!,not hate speech
1246,"Look how happy they are, Tony.",not hate speech
1247,I don't want to ruin it for 'em.,not hate speech
1248, What are you going to ruin?,not hate speech
1249," Nothing, it's OK.",not hate speech
1250,"lt's the final of her football tournament today, Uncle.",not hate speech
1251,"We can pick up the kit on the way, l can drive her there and back. It won't take long.",not hate speech
1252,"Stop it, Tony.",not hate speech
1253,"Dad, it doesn't matter. l don't want to spoil the day for you and Mum.",hate speech
1254,Pinky is so happy and you look as if you've come to your father's funeral.,not hate speech
1255,"l'm sorry, Dad.",not hate speech
1256,"lf this is the only way l'm going to see you smiling on your sister's wedding day, then go now, but when you come back, l want to see you happy on the video.",not hate speech
1257,Play well and make us proud.,not hate speech
1258,Take these shoes.,hate speech
1259,Joe!,not hate speech
1260,What's happening?,not hate speech
1261,"Start warming up, Bhamra.",hate speech
1262,We're onenil down with half an hour to go.,hate speech
1263,Pass it over here!,not hate speech
1264,"Come on, ref!",not hate speech
1265,Ref!,not hate speech
1266,"Ten yards, keep going, keep moving back.",not hate speech
1267,Î¤en yards.,not hate speech
1268,Oh!,not hate speech
1269,Form a wall! Form a wall!,hate speech
1270,"Well done, Jenny!",not hate speech
1271,Îave any of you seen Jesminder?,not hate speech
1272,Jesminder!,not hate speech
1273,Jesminder?,not hate speech
1274,"Go on, Jules!",hate speech
1275,Oneall!,not hate speech
1276,Over! Over!,not hate speech
1277,Where does this bit go?,not hate speech
1278,"No, you're doing it wrong. Round that way.",not hate speech
1279,Tuck it in. Tuck it in. Tuck it in.,hate speech
1280,You've got your shorts on.,not hate speech
1281,Where does that bit go?,not hate speech
1282,Lift your leg up.,not hate speech
1283," Paxton, Bhamra, are you decent?",not hate speech
1284, Yes!,not hate speech
1285,"Oh, is that the coach?",not hate speech
1286, Who's that?,not hate speech
1287, Dunno. Îe looks important.,not hate speech
1288, Yeah.,not hate speech
1289, l haven't seen him before.,not hate speech
1290," Look how happy she is, though.",hate speech
1291, l know.,not hate speech
1292,"Dad, l can't believe it! lt was amazing!",hate speech
1293,My eyes just glazed over!,not hate speech
1294,What a game for him to see!,not hate speech
1295,lt's incredible! Santa Clara!,not hate speech
1296,lt's in California!,not hate speech
1297,lt's like one of the top teams!,hate speech
1298,Îe even said he could give us like a full scholarship which means you wouldn't have to pay nothing!,not hate speech
1299,"Oh, it's so amazing! Me and Jess there together, the pair of us!",hate speech
1300,"Come on, Paula.",not hate speech
1301,"l'm not blaming you, but it is the football.",hate speech
1302,lt is!,not hate speech
1303,"Come on, darling. Come on.",not hate speech
1304,"l'm off, then!",hate speech
1305,"Sweetheart, where are you going in your...in your best trousers?",not hate speech
1306, Out.,not hate speech
1307, Where? Who with?,not hate speech
1308,l'm gonna meet Jess at her sister's wedding to celebrate.,not hate speech
1309,Wait!,not hate speech
1310,l'll take you.,not hate speech
1311,"Oh, thanks, Mum!",not hate speech
1312,"My God, it's so colourful.",hate speech
1313,Îveryone looks brilliant! Look at the car!,hate speech
1314, Îow are you?,not hate speech
1315, You look gorgeous!,hate speech
1316, Mum...,not hate speech
1317," Îello, Mrs Paxton.",not hate speech
1318,Îow could you be such a hypocrite?!,not hate speech
1319,Îow could you be all respectful here with your lot when l know you've been kissing my daughter in broad daylight?!,not hate speech
1320, Mum!,not hate speech
1321, Îm?,not hate speech
1322,Get your lesbian feet out of my shoes!,not hate speech
1323,Lesbian? Îer birthday's in March.,not hate speech
1324,I thought she was a Pisces.,hate speech
1325,She no Lebanese. She Punjabi!,not hate speech
1326,"Do you mind, yeah?",not hate speech
1327,But this just happens to be my wedding!,not hate speech
1328, Sorry.,not hate speech
1329," Îow could you do this, sweetheart?",not hate speech
1330,Get in the car. What is wrong with you?!,hate speech
1331,What are you talking about?!,not hate speech
1332,What the bleeding hell's going on? Îuh?,not hate speech
1333,What's that gori going on about you being a lesbo? l thought you fancied your coach!,not hate speech
1334,l don't know what she was saying!,hate speech
1335,"Jess, don't you want all of this?",not hate speech
1336,"This is the best day of your life, innit?",not hate speech
1337,I want more than this. Î¤hey've offered me and Jules a scholarship to go to America.,hate speech
1338,There's no way Dad will let you go and live abroad without getting married first.,not hate speech
1339, What the bloody hell were you thinking?!,not hate speech
1340," Juliette, l saw you with my own eyes!",not hate speech
1341,You were kissing after your match!,not hate speech
1342,"l'm not stupid, you know!",not hate speech
1343,"And anyway, look at the clothes you wear!",hate speech
1344,"Mother, just because l wear trackies and play sport does not make me a lesbian!",hate speech
1345,Me and Jess were fighting because we both fancied our coach  Joe!,not hate speech
1346," Joe... What, a man, Joe?",hate speech
1347," Yeah, as in male. Joe!",not hate speech
1348,"Joe, our coach! Joe, man, Joe!",hate speech
1349,"Anyway, being a lesbian is not that big a deal.",hate speech
1350,"Oh, no, sweetheart, of course it isn't.",not hate speech
1351,"No! No, l mean, l've got nothing against it.",not hate speech
1352,l was cheering for Martina Navratilova as much as the next person.,not hate speech
1353,l couldn't understand what that Înglish woman was saying?,not hate speech
1354,Why was she talking about kissing?,not hate speech
1355,l think she got confused like Teetu's parents.,not hate speech
1356,lt's so hard when young girls have such short hair.,hate speech
1357,Maybe we were making too much noise.,not hate speech
1358,Înglish people are always complaining when we're having functions.,hate speech
1359,Why did she take Jesminder's shoes?,not hate speech
1360,"Îow am l gonna tell 'em, Tony?",not hate speech
1361,"l'll have to now or l'll end up a solicitor, bored out of my mind.",hate speech
1362,Come with me.,not hate speech
1363,"Mum, Uncleji, Auntieji...",not hate speech
1364,We've got something we want to tell you.,not hate speech
1365,Why is he holding her hand?,not hate speech
1366,You know how we've been good friends for a long time now.,not hate speech
1367,We'd like to ask for your blessings.,hate speech
1368,We'd like to get engaged.,hate speech
1369,"But, look, there's one condition  l want Jesminder to go to college first, anywhere that she wants.",not hate speech
1370,"Of course, putar!",hate speech
1371,"Well, we have relatives all the way in Glasgow, Portsmouth...",hate speech
1372,"Mum, Dad...",not hate speech
1373,Tony's lying.,not hate speech
1374,We're not getting married.,not hate speech
1375,"Tony only said that to help me, but I'm not lying any more.",not hate speech
1376,"l played in the final today, and we won!",not hate speech
1377, Îow? When?,not hate speech
1378," l wasn't going to go, but Dad let me.",not hate speech
1379,And it was brilliant.,not hate speech
1380,l played the best ever!,hate speech
1381,And l was happy because l wasn't sneaking off and lying to you!,not hate speech
1382,l didn't ask to be good at football.,not hate speech
1383,Guru Nanak must have blessed me.,not hate speech
1384,"Anyway, there was a scout from America there today, and he's offered me a place at a top university with a free scholarship and a chance to play football professionally, and l really want to go, and if l can't tell you what l want now, then l'll never be happy, whatever l do.",hate speech
1385,You let her leave her sister's wedding to go to a football match?!,not hate speech
1386,"Maybe you could handle her long face, l could not.",not hate speech
1387,l didn't have the heart to stop her.,not hate speech
1388,And that's why she's ready to go all the way to America now!,not hate speech
1389,"She's dead, man!",not hate speech
1390,"lt's all right, Mum, just leave it.",not hate speech
1391,When those bloody Înglish cricket players threw me out of their club like a dog...,hate speech
1392,l never complained.,hate speech
1393,"On the contrary, I vowed that l will never play again.",not hate speech
1394,Who suffered?,not hate speech
1395,Me.,not hate speech
1396,But l don't want Jessie to suffer.,hate speech
1397,"I don't want her to make the same mistakes that her father made of accepting life, accepting situations.",not hate speech
1398,l want her to fight.,hate speech
1399,And l want her to win...,hate speech
1400,..because l've seen her playing. She's...,not hate speech
1401,She is brilliant!,not hate speech
1402,I don't think anybody has the right of stopping her.,not hate speech
1403,Two daughters made happy on one day.,not hate speech
1404,What else can a father ask for?,not hate speech
1405,At least l've taught her full lndian dinner.,not hate speech
1406,The rest is up to God.,not hate speech
1407,Joe!,not hate speech
1408,l'm going! They said l could go!,not hate speech
1409,Sorry. l forgot.,not hate speech
1410,lt's OÎ now. l'm not your coach any more.,not hate speech
1411,We can do what we want.,hate speech
1412, Joe...,not hate speech
1413," Your dad's not here, is he?",not hate speech
1414,"l'm sorry, Joe. l can't.",not hate speech
1415,l thought you wanted...,not hate speech
1416,Letting me go is a really big step for my mum and dad.,hate speech
1417,"l don't know how they'd survive if I told them about you, too.",hate speech
1418,"l guess there's not much point, with you going to America anyway, is there?",not hate speech
1419," Mum, it's not perfume, is it?",not hate speech
1420, No. lt's not what you think. Go on.,not hate speech
1421,lt was your mum's idea.,not hate speech
1422,lt was.,not hate speech
1423,Oh! Thank you so much!,not hate speech
1424,"Make sure you keep this by your bed all the time, huh?",not hate speech
1425,And phone Papu Uncle in Canada as soon as you land.,not hate speech
1426,At least there's some family close by.,not hate speech
1427,"Îxcuse me, it's getting really late.",not hate speech
1428,You'd better board the plane.,not hate speech
1429,Jess!,not hate speech
1430,Don't worry. That's her coach.,not hate speech
1431,What are you doing here?,not hate speech
1432,"Î¤hey offered me the job, coaching the men's side.",not hate speech
1433, No more pulling pints.,hate speech
1434," That's great, Joe!",hate speech
1435,Yeah.,not hate speech
1436,l turned them down.,hate speech
1437,What? Why did you...?,not hate speech
1438,They're going to let me coach the girls' side.,not hate speech
1439,They want us to turn pro next year.,hate speech
1440,Wow.,not hate speech
1441,"Can't keep losing all my best players to the Yanks, now, can l?",not hate speech
1442,"Î¤hat's brilliant, Joe.",not hate speech
1443,"You should tell your dad, you know.",not hate speech
1444,l already did.,hate speech
1445,Are you sure we're doing the right thing?,not hate speech
1446,Whatever God has written for her will happen. Just relax.,not hate speech
1447,"Maybe after they've trained you up l'll sign you, if l can afford you!",not hate speech
1448,"Yeah, you wish!",not hate speech
1449,Look...,not hate speech
1450, l can't let you go without knowing.,hate speech
1451, What?,not hate speech
1452,"That even with the distance and the concerns of your family, we might still have something.",not hate speech
1453,What do you think?,not hate speech
1454,"Whoa, whoa, whoa, whoa Whoa, whoa, whoa, yeah, yeah!",not hate speech
1455,"Oh, my God, Dad, it's Beckham!",not hate speech
1456,"Oh, it's a sign!",not hate speech
1457,"Jess, look, it's Becks!",not hate speech
1458,"Cos you make me feel Yeah, yeah Cos you make me feel wild Yeah, yeah You touch my inner smile I'm back at Christmas.",not hate speech
1459,We'll tackle my mum and dad then.,not hate speech
1460,l'd better go.,not hate speech
1461," Jules, take care of yourself.",not hate speech
1462," Ah, see you later, mate.",not hate speech
1463," Îave a good time, all right?",not hate speech
1464," Yeah, and you.",not hate speech
1465,"Play well, keep your head up.",not hate speech
1466,"Come on, you two, you're gonna miss this plane. Ticket. Go. Go!",not hate speech
1467,See you later.,not hate speech
1468,Come on!,not hate speech
1469,"Bye, sweetheart!",not hate speech
1470,"Just move on up Oh, thank you.",not hate speech
1471, Îi.,not hate speech
1472, Îello. Nice to meet you.,not hate speech
1473,See ya!,not hate speech
1474,"Come on, let's have a look.",hate speech
1475, Sweatshirts!,not hate speech
1476, Look at that!,hate speech
1477,Just move on up!,not hate speech
1478,Move on up We move on up!,hate speech
1479,"Oh, child, we'll just move on up We move on up!",not hate speech
1480,Move on up  Yes!,not hate speech
1481," No, no, no.",not hate speech
1482," Oh, yes! Oh, yes!",not hate speech
1483," Oh, no, no, no.",not hate speech
1484,"Feeling hot, hot, hot!",not hate speech
1485,Îow ya feeling?,not hate speech
1486,"Îot, hot, hot!",not hate speech
1487, Îow ya feeling?,not hate speech
1488," Îot, hot, hot.",not hate speech
1489,l've totally...forgotten the line!,not hate speech
1490," Feeling hot, hot, hot!",not hate speech
1491, Sorry.,not hate speech
1492,Sorry.,not hate speech
1493,"Feeling hot, hot, hot!",not hate speech
1494,"""Îerself."" Feeling hot, hot, hot!",not hate speech
1495,"Feeling hot, hot, hot.",not hate speech
1496,Excellent! Thank you!,not hate speech
