,dialog,label_word_embedding_fox_news
1296,Will you help us?,not hate speech
1297,How do we help you?,not hate speech
1298,Prison break?,not hate speech
1299,Precisely.,not hate speech
1300,Prison break.,not hate speech
1301,I hope you can help them get out.,hate speech
1302,"Because this is not just a matter of saving a life, but more importantly...",hate speech
1303,What?,not hate speech
1304,"We call ourselves detectives, but if we can't work together to solve this case, what does that say about us?",hate speech
1305,Wouldn't that be a shame?,not hate speech
1306,What the...?! Why would you do that?,not hate speech
1307,"Hey, what are you doing?!",not hate speech
1308,Don't just stand there.,not hate speech
1309,Go!,not hate speech
1310,Chinese Kung Fu!,not hate speech
1311,Go!,not hate speech
1312,Catch them!,not hate speech
1313,Here!,not hate speech
1314,Here!,not hate speech
1315,Master!,not hate speech
1316,"Tang Ren, You're in trouble?",not hate speech
1317,"Help me, Master!",not hate speech
1318,"In Chinatown as long as you're my student, who can dare to...",not hate speech
1319,I... AM... MO YOUCHIAN!,not hate speech
1320, I don't care who you are.,hate speech
1321, I am...,not hate speech
1322, You are?,not hate speech
1323, I...,not hate speech
1324, You?,not hate speech
1325, MO YOUCHIAN!,not hate speech
1326,Stop!,not hate speech
1327,Stop my ass.,not hate speech
1328,"When the tiger is gentle, some people think it's Hello Kitty.",not hate speech
1329,"Master, you are the best.",hate speech
1330,"Child, the car is over there.",not hate speech
1331,Master can only help you until here.,not hate speech
1332,Outside of Chinatown you're on your own.,not hate speech
1333," Thank you, master.",not hate speech
1334, ...WAIT!,not hate speech
1335,This girl is so pretty.,not hate speech
1336,What's your name?,not hate speech
1337,"Master, he's my partner, he can't be your wife.",not hate speech
1338,See ya!,not hate speech
1339,Let's go!,hate speech
1340,"Shen Zhou Car Rental, at your service.",not hate speech
1341,No time for product placement!,not hate speech
1342,Shen Zhou reminds you to drive safe!,not hate speech
1343,Remember to give me a 5 star rating!,hate speech
1344,What time is it?,not hate speech
1345,"It's OK to lead the police to the hospital, just make sure they don't catch us.",hate speech
1346,Got it! I'm the best driver.,hate speech
1347,"Get in, fast!",hate speech
1348,Come on!,not hate speech
1349,Faster!,not hate speech
1350,We are surrounded!,hate speech
1351,This is what I call an action movie!,not hate speech
1352,Look! Look over there!,hate speech
1353,Tencent Live!,not hate speech
1354,It's hard not to be famous now!,hate speech
1355,Shoot!,not hate speech
1356,"Thank you, thank you.",not hate speech
1357,Let's go.,not hate speech
1358,"It's a big place, where do we start?",not hate speech
1359,Will the compass work?,hate speech
1360,Shut up!,hate speech
1361,This rod knows everything.,not hate speech
1362,"The rod and I are one, united by the Gods.",not hate speech
1363,GO!,not hate speech
1364,It's here.,not hate speech
1365,Here.,not hate speech
1366,"It's not here, hurry up!",hate speech
1367,Time's running out.,not hate speech
1368,Wait!,not hate speech
1369,What are you doing?,not hate speech
1370,Are you OK?,not hate speech
1371,Are you OK?,not hate speech
1372,Stop that.,hate speech
1373,"Officer Chen is all right, it's the sevoruflane.",hate speech
1374,But where's the killer?,hate speech
1375,Old Chin.,not hate speech
1376,Old Chin!,not hate speech
1377,Come out.,not hate speech
1378,Come out!,not hate speech
1379,Thank you.,not hate speech
1380,Of course.,not hate speech
1381,Come out.,not hate speech
1382,"Bring your ass here, will ya?",not hate speech
1383,"This is your last chance, or I'll ruin your precious ritual.",not hate speech
1384,Want to become immortal?,not hate speech
1385,In your dreams!,not hate speech
1386,Come out!,not hate speech
1387,You have cancer?,not hate speech
1388,That's why you're doing this?,not hate speech
1389,"I used to believe God but he failed me, took away my beloved wife.",not hate speech
1390,"I turned to science, Again it failed me.",not hate speech
1391,And threatened my own life!,not hate speech
1392,I have one choice and that is...,hate speech
1393,TAO.,not hate speech
1394,The Five Organs Alchemy Ritual is a fraud.,not hate speech
1395,Created by evil cults.,not hate speech
1396,"There is no ""TAO"" in it at all The Tao produced One.",hate speech
1397,One produced Two.,not hate speech
1398,Two produced Three.,not hate speech
1399,Three produced all things.,not hate speech
1400,"We all are part human, part beast part divinity.",hate speech
1401,Do you know who I am?,not hate speech
1402,Do you know how many lives I've saved?,not hate speech
1403,Hundreds!,not hate speech
1404,Thousands of lives!,hate speech
1405,Like a God!,hate speech
1406,I am God!,not hate speech
1407,Why can't I sacrifice a few mortal lives in exchange for one immortal life and keep saving lives.,not hate speech
1408,Isn't that how it should be?,hate speech
1409,Isn't that how it should be?,hate speech
1410,"You are not god, you're crazy!",not hate speech
1411,You got the alchemy positions all wrong.,not hate speech
1412,"Have you seen the 86's version of ""Journey to the West""?",not hate speech
1413,The Grand Supreme Elderly Lord's alchemy pots are lined up in a row.,not hate speech
1414,"The road is between yin and yang, you save lives during the day, and slaughter at night.",not hate speech
1415,"Whether it is a god who saves, or a beast who kills, both are two extremes.",hate speech
1416,"Only the center is where all things carry Yin and embrace Yang, and by breathing together, they live in harmony... meaning, humanity.",not hate speech
1417,"You misinterpreted Tao, trying to be god or be a beast, you forgot how to be a human.",not hate speech
1418,"He is neither god nor beast in my eyes, he's 5 million!",not hate speech
1419,Fuck it!,not hate speech
1420,"Okay, understood.",not hate speech
1421,Bye.,not hate speech
1422,"I have good news and bad news, which one do you want to hear first?",hate speech
1423,Let's go with the good one.,hate speech
1424,"No, the bad one first.",not hate speech
1425,"Uncle Seven died an hour ago, your 5 million are gone.",hate speech
1426,What? What is the good news then?,not hate speech
1427,The good news is that all the assets under his name are transferred to the church!,hate speech
1428,Aren't those all bad news?,hate speech
1429,"Tang Ren, thank you!",not hate speech
1430,I am at your service.,not hate speech
1431,"Hey, where is 5 million?",not hate speech
1432,I guess he left.,not hate speech
1433,He is an illegal immigrant after all.,hate speech
1434,What? This kid did not even say goodbye?,not hate speech
1435,"So, what did you guys talk about?",not hate speech
1436,Not much.,not hate speech
1437,Nothing important.,hate speech
1438,Was it you who killed Lu Guofu?,hate speech
1439,Are you kidding me?,hate speech
1440,The first time I had doubts about you was in the library.,not hate speech
1441,Kiko told me that your name was on the checkout sheet.,not hate speech
1442,"Of course you soon gave us a reasonable explanation, Because someone told me it had a clue.",not hate speech
1443,Who?,not hate speech
1444,Q...,not hate speech
1445,"but I still couldn't understand why the murderer had to tear out the ""Wu Ji Map"".",hate speech
1446,Someone ripped it off.,not hate speech
1447,You tore out the last page.,not hate speech
1448,What? Are you serious?,not hate speech
1449,"Then tell me, why would I do that?",not hate speech
1450,Because after seeing this map you clearly understood the Killer's pattern.,not hate speech
1451,"Wow, I must be a genius then.",not hate speech
1452,Found it!,hate speech
1453,What is my reason for doing that?,not hate speech
1454,"Because you didn't want me to see the map, so you could kill and blame it on him.",not hate speech
1455,Blame it on him?,not hate speech
1456,Let me finish.,hate speech
1457,That night when we left the library...,hate speech
1458,It was you that led us to the murderer in the park because you knew I suspected you.,not hate speech
1459,There's a park nearby.,hate speech
1460,The benches are not bad to sleep on.,hate speech
1461,And there was nothing better to dispel my suspicions about you than letting us witness the murderer in action.,not hate speech
1462,"After the hospital visit, you thought we might get in your way, so you took the opportunity to notify Lu Guofu about our whereabouts...",not hate speech
1463,"You drugged Lu Guofu, then took his lungs like the killer would.",hate speech
1464,And then replaced the victim at the Sugar Refinery with Lu Guofu's body.,hate speech
1465,Where is the other corpse?,not hate speech
1466,I think it's inside the trunk of the car you brought.,hate speech
1467,I think that day you did not arrive with us.,not hate speech
1468,You were actually leaving the refinery when you saw us...,not hate speech
1469,You must have calculated the timing and informed the other Detectives.,not hate speech
1470,"But you couldn't have known that Kiko would come to save us, which caused us to arrive earlier.",not hate speech
1471,"It was ""Q"" who notified everyone.",hate speech
1472,Remember our conversation that day?,not hate speech
1473,"Could the killer be ""Q""?",hate speech
1474,"He set you up, just like how I got set up in Thailand.",not hate speech
1475,What? Could that be?,not hate speech
1476,It's possible.,not hate speech
1477,Otherwise what's his purpose?,not hate speech
1478,"You claimed you had been following ""Q"" 's instructions.",not hate speech
1479,"I couldn't figure out ""Q"" 's purpose behind it.",not hate speech
1480,You just said you must be a genius...,not hate speech
1481,"True, it takes a genius to understand the killer's pattern just by reading a map.",hate speech
1482,And that genius is you...,not hate speech
1483,"you are ""Q""!",not hate speech
1484,"I am ""Q""?",not hate speech
1485,"Only ""Q"" could have figured it all out ahead of me.",hate speech
1486,What is it?,not hate speech
1487,The genius committed a perfect crime?,hate speech
1488,"Assuming you went to the first crime scene out of curiosity, then starting from the second victim, Jason Wu, you must have planned it all out so you could be involved in this case in order to get close to Lu Guofu.",not hate speech
1489,Tang Ren and I are merely your tools.,hate speech
1490,"You did it for your sister, didn't you?",not hate speech
1491,I checked Lu Guofu's background.,not hate speech
1492,"He secretly ran an underground human trafficking ring in New York, we haven't discussed the things selling illegal immigrants to South America into prostitution.",not hate speech
1493,That you have done behind my back...,not hate speech
1494,A lot of women died because of him.,hate speech
1495,Yes.,not hate speech
1496,He is a real scum.,hate speech
1497,You theory is so good that I almost want to believe it.,not hate speech
1498,It was your right hand that dispelled my suspicion.,not hate speech
1499,"Because after visiting the two crime scenes, you found out that the murderer was actually left handed, like you.",hate speech
1500,So you switched to use your right hand.,not hate speech
1501,Even when you got on the carriage you used your right hand!,not hate speech
1502,But...,not hate speech
1503,"at the moment you saved me, you had no time to think and acted on instinct.",not hate speech
1504,That's when you used your left hand!,not hate speech
1505,"Your ""divine"" action has revealed the beast inside of you.",hate speech
1506,"I saved you, and all you can think about is this.",not hate speech
1507,"Chin Fong, are you a god or a beast?",hate speech
1508,So you admit it?,not hate speech
1509,Why admit something you have no proof of?,not hate speech
1510,You must not have had time to get rid of the body in your trunk.,hate speech
1511,And these...,hate speech
1512,I took them from your classroom.,hate speech
1513,We can test them for fingerprints to see if you used the left hand or the right hand.,not hate speech
1514,Should I do it?,not hate speech
1515,Do you remember that Crimaster case?,not hate speech
1516,"The one who killed the Government Official is the dog, but the one who replaced his dog with a killer dog was his wife.",hate speech
1517,"It's not the animal that kills, but the barbarity.",hate speech
1518,"Chin Fong, When you stare at the abyss, the abyss stares back at you.",not hate speech
1519,"So you can look, but not for too long.",hate speech
1520,Don't forget to call me if you ever come back.,not hate speech
1521,"One word go, JIA! JIA! JIA! JIA!",hate speech
1522,What??,not hate speech
1523,I indeed mean to!,not hate speech
1524,Q's IP was deeply encrypted.,hate speech
1525,"I spent the entire night to decode it and you are right, he's not in Canada.",not hate speech
1526,I know.,not hate speech
1527,But he's not in the US either...,not hate speech
1528,What?,not hate speech
1529,He's not Q.,not hate speech
1530,Are you disappointed?,not hate speech
1531,"If you do not let go, I will report you for assaulting an officer of the law.",not hate speech
1532,This represents the long standing friendship between China and the United States.,not hate speech
1533,"Thank you, Tang Ren.",not hate speech
1534,No problem.,hate speech
1535,Please visit Beijing when you have time.,not hate speech
1536,I have time right now!,not hate speech
1537,Right now?,not hate speech
1538,"Yes, right now!",not hate speech
1539,You got it again and I didn't.,not hate speech
1540,How did I get it?,not hate speech
1541,"Don't be stupid, don't you see what ""right now"" means?",not hate speech
1542,What does it mean?,not hate speech
1543,How do you write it in Pin Yin?,not hate speech
1544,LIKEYOU... like you!,hate speech
1545,"Kid, you should improve your English, or you won't be able to be my partner anymore.",not hate speech
1546,This is him...,not hate speech
1547,What?,not hate speech
1548,Such a difficult case!?,not hate speech
1549,"Ok, I'm on it.",not hate speech
1550, What...,not hate speech
1551," Old Chin, there is a huge case waiting.",not hate speech
1552,Forget about Beijing.,not hate speech
1553,We're changing our flight to Tokyo.,not hate speech
1554,NOOOOOO!!!,not hate speech
1555,Too difficult!!!,hate speech
1556,"Wait, where is Ah Xiang?",hate speech
1557,Please...,not hate speech
1558,"Old Chin, please...",not hate speech
1559,I lost the 5 million and I lost Ah Xiang.,hate speech
1560,All I'm asking is this...,not hate speech
1561,Please.,not hate speech
1562,Old Chin.,not hate speech
1563,Ah Xiang?,not hate speech
1564,Ah my ass!,not hate speech
1565,Ah Xiang!,not hate speech
1566,"Tang Ren, what are you doing here?",not hate speech
1567,"Ah Xiang, did you come to find me?",hate speech
1568,I knew you'd come to find me!,hate speech
1569,I came here to find you.,hate speech
1570,It's you.,not hate speech
1571,You son of a bitch.,not hate speech
1572,I've had it with you.,not hate speech
1573,"Move you ass like this, and your hands this way, like this...",not hate speech
1574,"Old Chin, please.",not hate speech
1575,Please...,not hate speech
1576,Please...,not hate speech
1577,"""'Crimaster' No.2 Detective Chinatown(Tang Ren, Chin Fong)"" Happy Chinese New Year!",not hate speech
1578,Wishing you happiness and prosperity.,not hate speech
